Cell#,name,mchan,ap,rl,dp,dchan,ref,r,g,b,ap_atlas,rl_atlas,dp_atlas,expname,period,cth0001,cth0002,cth0003,cth0004,cth0005,cth0006,cth0007,cth0008,cth0009,cth0010,cth0011,cth0012,cth0013,cth0014,cth0015,cth0016,cth0017,cth0018,cth0019,cth0020,cth0021,cth0022,cth0023,cth0024,cth0025,cth0026,cth0027,cth0028,cth0029,cth0030,cth0031,cth0032,cth0033,cth0034,cth0035,cth0036,cth0037,cth0038,cth0039,cth0040,cth0041,cth0042,cth0043,cth0044,cth0045,cth0046,cth0047,cth0048,cth0049,cth0050,cth0051,cth0052,cth0053,cth0054,cth0055,cth0056,cth0057,cth0058,cth0059,cth0060,cth0061,cth0062,cth0063,cth0064,cth0065,cth0066,cth0067,cth0068,cth0069,cth0070,cth0071,cth0072,cth0073,cth0074,cth0075,cth0076,cth0077,cth0078,cth0079,cth0080,cth0081,cth0082,cth0083,cth0084,cth0085,cth0086,cth0087,cth0088,cth0089,cth0090,cth0091,cth0092,cth0093,cth0094,cth0095,cth0096,cth0097,cth0098,cth0099,cth0100,normcth0001,normcth0002,normcth0003,normcth0004,normcth0005,normcth0006,normcth0007,normcth0008,normcth0009,normcth0010,normcth0011,normcth0012,normcth0013,normcth0014,normcth0015,normcth0016,normcth0017,normcth0018,normcth0019,normcth0020,normcth0021,normcth0022,normcth0023,normcth0024,normcth0025,normcth0026,normcth0027,normcth0028,normcth0029,normcth0030,normcth0031,normcth0032,normcth0033,normcth0034,normcth0035,normcth0036,normcth0037,normcth0038,normcth0039,normcth0040,normcth0041,normcth0042,normcth0043,normcth0044,normcth0045,normcth0046,normcth0047,normcth0048,normcth0049,normcth0050,normcth0051,normcth0052,normcth0053,normcth0054,normcth0055,normcth0056,normcth0057,normcth0058,normcth0059,normcth0060,normcth0061,normcth0062,normcth0063,normcth0064,normcth0065,normcth0066,normcth0067,normcth0068,normcth0069,normcth0070,normcth0071,normcth0072,normcth0073,normcth0074,normcth0075,normcth0076,normcth0077,normcth0078,normcth0079,normcth0080,normcth0081,normcth0082,normcth0083,normcth0084,normcth0085,normcth0086,normcth0087,normcth0088,normcth0089,normcth0090,normcth0091,normcth0092,normcth0093,normcth0094,normcth0095,normcth0096,normcth0097,normcth0098,normcth0099,normcth0100,,,,,,,,,,,,,,,,,,,,,,,,,,
644,A9,909,3.818134,0.2,3.064672,2004-01-08_001_33,2004-01-08_001_26,1,0.752941,0,0.2,-3.543542,-3.82,2004-01-08_001-FINAL-no-gasp,CONTROL,120.14353,162.370636,180.45442,188.518258,195.903455,189.049707,228.928344,203.133553,179.552171,184.479031,181.892896,232.230294,236.181816,214.10063,189.252223,207.944309,210.278062,194.963197,271.803911,180.438404,214.919332,174.322663,194.4701,229.656157,204.273563,122.501195,188.77617,195.842194,218.707076,239.558254,181.381128,173.259771,184.586658,201.551401,188.86428,201.451791,169.698096,146.128071,151.852873,171.96866,182.056808,123.564565,127.491933,181.470899,90.962337,113.533049,142.745832,137.531096,107.119347,83.51381,92.54909,102.804973,112.008507,66.933848,46.198343,71.494089,46.968863,44.499031,52.995419,42.506063,29.869041,55.946715,43.967609,29.548304,52.927205,27.407782,58.755201,55.437208,24.384806,50.698639,74.377588,54.467644,35.897103,50.129917,51.030749,52.214797,74.932838,71.682952,61.58085,89.441691,65.362664,64.188723,90.664286,62.928685,63.638982,82.446056,64.179155,70.506606,95.444614,68.423031,71.827157,89.869655,79.582067,106.614813,91.025821,84.204937,80.369208,95.724965,77.197837,124.125267,0.442023,0.597382,0.663914,0.693582,0.720753,0.695537,0.842256,0.747353,0.660595,0.678721,0.669206,0.854404,0.868942,0.787703,0.696282,0.765053,0.773639,0.717294,1,0.663855,0.790715,0.641355,0.715479,0.844933,0.751548,0.450697,0.694531,0.720528,0.80465,0.881364,0.667323,0.637444,0.679117,0.741532,0.694855,0.741166,0.62434,0.537623,0.558685,0.632694,0.669809,0.454609,0.469058,0.667654,0.334662,0.417702,0.525179,0.505994,0.394105,0.307258,0.340499,0.378232,0.412093,0.246258,0.169969,0.263036,0.172804,0.163717,0.194977,0.156385,0.109892,0.205835,0.161762,0.108712,0.194726,0.100837,0.216168,0.20396,0.089715,0.186527,0.273644,0.200393,0.13207,0.184434,0.187748,0.192105,0.275687,0.26373,0.226564,0.329067,0.240477,0.236158,0.333565,0.231522,0.234136,0.303329,0.236123,0.259402,0.351152,0.251737,0.264261,0.330642,0.292792,0.392249,0.334895,0.3098,0.295688,0.352184,0.28402,0.456672,1,,,,,,,,,,,,,,,,,,,,,,,,,
649,W10a,362,-0.664902,-3.4,2.982199,k17_1_info_orig.xls_30,k17_1_info_orig.xls_26,1,0.752941,0,-3.4,-1.384471,0.66,k17m1-FINAL,CONTROL,125.348372,112.134487,179.47701,132.775297,148.649866,192.078108,141.277593,158.367992,221.975725,191.684668,268.301529,238.049671,209.723299,189.557769,137.553697,182.174595,203.166962,273.859372,168.78285,160.284874,212.615969,249.053786,178.391314,230.842305,146.953989,203.146235,144.890222,172.918935,181.29727,178.922597,198.270808,164.365186,204.530004,177.104783,108.347074,138.28648,139.337745,193.180847,196.692748,222.757098,188.97064,193.191525,130.415168,89.3666,167.958919,134.141001,96.397959,234.287669,104.866907,73.410691,164.126129,132.004097,75.605471,90.321346,107.815493,126.920035,102.164714,69.946775,46.075301,29.681617,54.502167,38.61259,60.158468,49.689524,20.557708,41.646861,40.280227,48.250216,57.604946,46.303836,27.63177,46.118,63.790474,44.530399,55.370113,29.764604,35.771885,49.121029,69.426423,76.62671,43.596648,65.726583,42.404601,73.666757,58.230173,90.432724,73.024261,102.749847,102.431489,49.368216,105.369906,97.754282,101.99421,69.325725,91.132003,117.280623,75.446438,115.019459,157.110298,124.739966,0.457711,0.40946,0.655362,0.48483,0.542796,0.701375,0.515876,0.578282,0.810546,0.699938,0.979705,0.869241,0.765807,0.692172,0.502279,0.665212,0.741866,1,0.616312,0.585282,0.776369,0.909422,0.651398,0.842923,0.536604,0.74179,0.529068,0.631415,0.662009,0.653337,0.723988,0.600181,0.746843,0.6467,0.39563,0.504954,0.508793,0.705402,0.718225,0.8134,0.690028,0.705441,0.476212,0.326323,0.613304,0.489817,0.351998,0.855504,0.382922,0.26806,0.599308,0.482014,0.276074,0.329809,0.393689,0.46345,0.373055,0.255411,0.168244,0.108383,0.199015,0.140994,0.219669,0.181442,0.075067,0.152074,0.147084,0.176186,0.210345,0.169079,0.100898,0.1684,0.232931,0.162603,0.202184,0.108686,0.130621,0.179366,0.253511,0.279803,0.159194,0.240001,0.154841,0.268995,0.212628,0.330216,0.266649,0.375192,0.37403,0.180268,0.384759,0.356951,0.372433,0.253144,0.332769,0.428251,0.275493,0.419995,0.57369,0.455489,1,,,,,,,,,,,,,,,,,,,,,,,,,
654,T7b,427,6.338614,2.5,5.080763,2014-04-10_001_71,2014-04-10_001_79,1,0.752941,0,2.5,-1.961916,-6.34,2014-04-10_001-v6f,CONTROL,111.167481,156.372766,215.903777,178.731322,207.014624,186.976339,154.206779,177.510436,199.797388,220.27585,289.328801,256.040526,197.60107,331.643776,189.985451,269.120174,174.559086,221.209869,198.910712,166.809951,130.308694,237.468643,207.547656,201.517163,198.384008,114.320667,151.647151,162.967989,154.692774,144.381862,100.849117,197.371986,111.652009,228.799527,77.496933,166.796137,188.923565,121.616038,154.998702,133.690486,141.083357,250.171926,142.461368,207.526199,209.992124,111.553706,125.491059,75.76338,99.616268,119.364439,85.835336,72.471076,72.996482,29.761507,59.383076,58.439097,35.627324,28.974148,6.905107,43.019058,44.380159,29.078437,30.412384,28.914353,28.262336,21.916199,36.450722,43.415589,27.966153,43.71239,36.338455,81.433843,79.759238,71.421158,35.839033,65.312182,57.378887,43.8866,80.261354,51.735349,72.245432,95.11528,73.844989,71.94969,93.182366,93.227342,108.564845,131.080368,107.773563,117.997171,98.039116,100.934,79.029219,123.80333,148.042923,96.173246,173.004542,107.277946,137.381808,115.784028,0.335201,0.471508,0.651011,0.538926,0.624208,0.563787,0.464977,0.535244,0.602446,0.664194,0.872408,0.772035,0.595823,1,0.57286,0.811474,0.526345,0.66701,0.599772,0.502979,0.392918,0.716035,0.625815,0.607631,0.598184,0.344709,0.457259,0.491395,0.466443,0.435352,0.304089,0.595132,0.336662,0.689895,0.233675,0.502938,0.569658,0.366707,0.467365,0.403115,0.425406,0.754339,0.429561,0.62575,0.633186,0.336366,0.378391,0.228448,0.300371,0.359918,0.258818,0.218521,0.220105,0.089739,0.179057,0.17621,0.107426,0.087365,0.020821,0.129715,0.133819,0.08768,0.091702,0.087185,0.085219,0.066084,0.109909,0.13091,0.084326,0.131805,0.109571,0.245546,0.240497,0.215355,0.108065,0.196935,0.173014,0.132331,0.242011,0.155997,0.21784,0.2868,0.222664,0.216949,0.280971,0.281107,0.327354,0.395244,0.324968,0.355795,0.295616,0.304345,0.238295,0.373302,0.446391,0.28999,0.521658,0.323473,0.414245,0.349122,1,,,,,,,,,,,,,,,,,,,,,,,,,
655,Z29,829,-0.772076,3.934838,3.807454,2013-03-19_001_53,2013-03-19_001_56,1,0.752941,0,3.93,-1.908193,0.77,2013-03-19_001-v6f,CONTROL,139.623665,212.367493,187.320792,216.471278,203.021681,225.658875,190.431876,210.154931,133.512474,203.29205,75.22813,304.448928,216.536636,236.671214,210.763446,158.240478,173.778563,184.338221,152.395721,125.020551,179.545432,150.159831,204.523992,216.216788,150.749041,211.027763,164.736824,187.183942,185.380683,124.41972,140.07925,251.205776,207.948353,184.791183,127.179652,156.921225,163.577377,155.404423,151.904246,189.777665,194.47266,151.196189,184.587954,117.783195,156.103344,143.350652,65.220919,164.905157,104.812484,75.268894,58.582338,16.607981,21.302412,12.813894,12.56608,29.046405,45.200286,45.582757,29.572091,70.1156,70.324865,46.000258,62.017676,54.888043,45.87621,75.780279,42.204575,83.878173,65.654706,70.733248,105.167548,41.971079,74.770543,65.762947,82.588698,65.197479,69.428299,59.386303,83.087781,83.387133,67.677456,70.56323,95.465644,45.830983,79.196305,66.334752,67.293401,83.317447,88.171279,71.243573,76.935136,100.129226,99.054408,111.573468,117.425574,159.211989,133.916279,170.655298,195.763979,138.392621,0.458611,0.697547,0.615278,0.711027,0.66685,0.741204,0.625497,0.69028,0.438538,0.667738,0.247096,1,0.711241,0.777376,0.692278,0.51976,0.570797,0.605482,0.500563,0.410645,0.589739,0.493218,0.671784,0.710191,0.495154,0.693147,0.541098,0.614829,0.608906,0.408672,0.460108,0.825116,0.683032,0.606969,0.417737,0.515427,0.53729,0.510445,0.498948,0.623348,0.638769,0.496623,0.606302,0.386873,0.512741,0.470853,0.214226,0.541651,0.34427,0.24723,0.192421,0.054551,0.06997,0.042089,0.041275,0.095406,0.148466,0.149722,0.097133,0.230303,0.230991,0.151094,0.203705,0.180287,0.150686,0.24891,0.138626,0.275508,0.215651,0.232332,0.345436,0.137859,0.245593,0.216006,0.271273,0.214149,0.228046,0.195062,0.272912,0.273895,0.222295,0.231774,0.313569,0.150538,0.26013,0.217885,0.221033,0.273666,0.289609,0.234008,0.252703,0.328887,0.325356,0.366477,0.385699,0.522951,0.439865,0.560538,0.643011,0.454568,1,,,,,,,,,,,,,,,,,,,,,,,,,
656,A17,917,6.193548,0,3.714692,2002-03-07_001_57,2002-03-07_001_41,1,0.752941,0,0,-3.51961,-6.19,2002-03-07_001-v6,CONTROL,159.349264,213.679437,181.807156,219.831617,219.070696,183.123612,224.284212,267.6101,181.413981,190.408447,280.781096,173.459701,251.804354,174.800311,227.184314,196.582615,213.192041,205.575817,180.399282,227.21205,129.634018,263.99259,190.739391,165.835801,200.198964,248.187375,152.108691,211.939194,182.20533,120.318584,183.574088,122.569622,151.880893,130.163637,152.072249,129.231945,188.582205,129.549344,115.00903,129.894392,120.242976,175.161669,119.873266,123.768709,129.610417,106.854487,75.295118,67.705011,91.919065,68.968145,22.818934,0,0,1.770256,1.806609,5.959454,19.295732,17.667117,29.157088,51.832275,44.946189,49.023716,49.52689,60.675647,54.048832,61.616982,76.29433,73.32051,77.825989,64.131759,74.745305,94.216286,78.154285,68.36288,83.659115,80.718717,98.998017,81.08874,74.496123,108.797401,97.001522,97.775298,80.814309,113.991107,92.966289,113.986938,100.606395,102.691572,104.555123,112.04847,98.244737,109.231994,126.1289,120.456974,114.839655,109.924455,126.694818,128.34035,120.972294,122.476663,0.567521,0.761018,0.647505,0.782929,0.780219,0.652194,0.798787,0.953092,0.646105,0.678138,1,0.617776,0.8968,0.62255,0.809115,0.700128,0.759282,0.732157,0.642491,0.809214,0.461691,0.940208,0.679317,0.590623,0.713007,0.883918,0.541734,0.75482,0.648923,0.428514,0.653798,0.436531,0.540923,0.463577,0.541604,0.460259,0.671634,0.461389,0.409604,0.462618,0.428245,0.623837,0.426928,0.440801,0.461607,0.380562,0.268163,0.241131,0.327369,0.24563,0.081269,0,0,0.006305,0.006434,0.021225,0.068722,0.062921,0.103843,0.1846,0.160076,0.174598,0.17639,0.216096,0.192495,0.219448,0.271722,0.261131,0.277177,0.228405,0.266205,0.335551,0.278346,0.243474,0.297951,0.287479,0.352581,0.288797,0.265317,0.387481,0.34547,0.348226,0.28782,0.405979,0.331099,0.405964,0.358309,0.365735,0.372372,0.39906,0.349898,0.389029,0.449207,0.429007,0.409001,0.391495,0.451223,0.457083,0.430842,0.4362,1,,,,,,,,,,,,,,,,,,,,,,,,,
667,A21,103,0.774,0,2.145245,s73_1final_info_orig.xls_51,s73_1final_info_orig.xls_49,1,0.752941,0,0,-1.95961,-0.77,s73m1REDO2-cthc-all-cells,CONTROL,126.737896,251.049147,218.288369,194.337548,273.100116,234.332358,142.036714,238.078512,216.563025,253.487164,160.897432,166.656432,191.215721,226.649766,154.716715,183.990487,196.822609,141.766496,127.183628,204.118601,68.474372,134.550394,100.523113,106.031709,180.47785,118.675066,98.682273,161.920466,143.014029,140.467849,116.491837,176.600101,140.703986,154.444482,58.854322,145.309195,136.130158,117.462556,180.796358,88.135521,160.643964,160.40201,81.231144,143.440736,139.433869,127.361949,138.077938,133.757743,121.895557,177.750853,150.041559,56.630533,80.873923,47.027246,47.960742,89.200044,88.540179,56.106908,48.569666,47.365066,71.787594,66.097401,63.584381,104.713822,48.614732,105.514735,127.088417,41.204475,63.118258,63.112366,89.275177,132.548004,143.25602,95.818159,63.93566,63.952477,70.636082,89.229898,103.873869,105.491751,87.352136,80.162873,152.908119,64.412532,119.43941,80.483898,120.663884,86.514859,118.084751,87.428099,95.155728,104.683158,121.292254,104.344053,80.201801,86.099808,113.252143,86.980147,152.318465,126.641956,0.464071,0.919257,0.799298,0.711598,1,0.858046,0.52009,0.871763,0.79298,0.928184,0.589152,0.610239,0.700167,0.829915,0.56652,0.673711,0.720698,0.519101,0.465703,0.747413,0.25073,0.492678,0.368082,0.388252,0.660849,0.434548,0.361341,0.592898,0.523669,0.514346,0.426554,0.64665,0.51521,0.565523,0.215505,0.532073,0.498462,0.430108,0.662015,0.322722,0.588224,0.587338,0.297441,0.525231,0.51056,0.466356,0.505595,0.489775,0.44634,0.650863,0.549401,0.207362,0.296133,0.172198,0.175616,0.32662,0.324204,0.205444,0.177846,0.173435,0.262862,0.242026,0.232824,0.383427,0.178011,0.386359,0.465355,0.150877,0.231118,0.231096,0.326895,0.485346,0.524555,0.350854,0.234111,0.234172,0.258645,0.32673,0.380351,0.386275,0.319854,0.293529,0.559898,0.235857,0.437347,0.294705,0.44183,0.316788,0.432386,0.320132,0.348428,0.383314,0.444131,0.382073,0.293672,0.315268,0.414691,0.318492,0.557739,0.46372,1,,,,,,,,,,,,,,,,,,,,,,,,,
668,Z18,818,1.063914,3.613289,5.123684,2013-12-05_001_42,2013-12-05_001_56,1,0.752941,0,3.61,-3.246769,-1.06,2013-12-05_001-v6f,CONTROL,97.565844,171.093789,153.472714,149.303081,153.459437,187.949947,163.187711,192.58863,169.044466,118.399591,108.420602,170.408347,156.71799,207.493279,185.46333,168.52595,152.790613,193.062783,181.160944,178.4372,79.242044,178.389451,138.948588,193.475713,262.503959,142.608522,189.227134,100.600735,129.200565,149.464453,149.632732,125.524455,141.726643,139.887382,152.917307,187.333444,135.306313,90.269481,183.144834,188.734768,98.168529,157.967816,151.043816,180.435328,150.327846,179.552355,151.418838,159.549569,224.6907,211.642402,104.620495,80.068674,84.978419,79.640332,92.864395,34.552434,60.724322,85.690131,50.993302,74.293338,57.618794,69.391496,79.299908,65.183703,65.269593,92.140643,80.983093,109.395611,85.485672,75.275323,73.733881,79.148613,81.985176,68.856051,114.317038,101.017251,79.336944,99.74923,88.465127,125.647369,88.520702,70.88536,65.600375,92.119129,134.526963,93.751222,71.065484,93.583988,65.624132,108.256627,114.636221,109.982848,117.926207,105.594347,75.208498,106.33246,96.447934,94.901934,112.48674,107.699848,0.371674,0.651776,0.584649,0.568765,0.584599,0.715989,0.621658,0.73366,0.643969,0.451039,0.413025,0.649165,0.597012,0.790439,0.706516,0.641994,0.582051,0.735466,0.690127,0.679751,0.30187,0.679569,0.52932,0.737039,1,0.543262,0.720854,0.383235,0.492185,0.56938,0.570021,0.478181,0.539903,0.532896,0.582533,0.71364,0.515445,0.343879,0.697684,0.718979,0.37397,0.601773,0.575396,0.687362,0.572669,0.683999,0.576825,0.607799,0.855952,0.806245,0.398548,0.305019,0.323722,0.303387,0.353764,0.131626,0.231327,0.326434,0.194257,0.283018,0.219497,0.264345,0.30209,0.248315,0.248642,0.351007,0.308502,0.416739,0.325655,0.286759,0.280887,0.301514,0.31232,0.262305,0.435487,0.384822,0.302231,0.379991,0.337005,0.478649,0.337217,0.270035,0.249902,0.350925,0.512476,0.357142,0.270722,0.356505,0.249993,0.4124,0.436703,0.418976,0.449236,0.402258,0.286504,0.40507,0.367415,0.361526,0.428514,0.410279,1,,,,,,,,,,,,,,,,,,,,,,,,,
669,Z11,811,2.634909,4.232911,4.048136,2013-05-09_001_35,2013-05-09_001_56,1,0.752941,0,4.23,-2.148193,-2.63,2013-05-09_001-v6f,CONTROL,138.580913,79.654305,154.223933,179.10573,155.783661,120.886902,238.626365,179.379778,184.197615,223.548201,182.94538,201.928241,70.43811,132.377719,177.96332,149.975805,142.796911,185.799136,198.615882,128.538721,128.732559,147.469704,146.326531,134.209083,122.482881,223.581151,109.609857,175.782698,197.041444,148.955441,181.973841,195.483746,63.315891,127.080926,133.590877,186.440692,72.041816,97.943603,172.248133,168.508342,193.351284,130.786091,93.780956,125.515497,134.240056,99.669941,91.618587,122.00713,100.737815,126.608329,154.0685,65.825633,100.486075,139.13231,59.907735,31.16294,50.796878,48.082092,79.490221,75.09593,66.853177,47.87396,112.831623,67.617171,57.434503,83.832387,66.723179,111.52013,56.030869,72.910805,89.101125,102.95728,98.07261,130.024095,94.68985,143.095338,110.869592,104.672759,133.368465,143.16756,108.758103,81.404831,135.308158,145.536256,101.190332,112.131482,54.538981,103.71351,115.701329,118.986024,83.678339,121.537377,150.396207,97.469498,89.260714,156.650732,129.621291,142.386154,88.94433,135.949376,0.580744,0.333803,0.646299,0.75057,0.652835,0.506595,1,0.751718,0.771908,0.936813,0.76666,0.846211,0.295182,0.554749,0.745782,0.628496,0.598412,0.778619,0.83233,0.538661,0.539473,0.617994,0.613204,0.562424,0.513283,0.936951,0.459337,0.736644,0.825732,0.62422,0.762589,0.819204,0.265335,0.532552,0.559833,0.781308,0.301902,0.410448,0.721832,0.70616,0.810268,0.548079,0.393003,0.525992,0.562553,0.417682,0.383942,0.511289,0.422157,0.530571,0.645647,0.275852,0.421102,0.583055,0.251052,0.130593,0.212872,0.201495,0.333116,0.314701,0.280158,0.200623,0.472838,0.28336,0.240688,0.351312,0.279614,0.467342,0.234806,0.305544,0.373392,0.431458,0.410988,0.544886,0.396812,0.599663,0.464616,0.438647,0.558901,0.599965,0.455767,0.341139,0.567029,0.609892,0.424053,0.469904,0.228554,0.434627,0.484864,0.498629,0.350667,0.509321,0.630258,0.408461,0.374061,0.656469,0.543198,0.596691,0.372735,0.569716,1,,,,,,,,,,,,,,,,,,,,,,,,,
670,A6a,916,2.8,-0.2,3.981354,2003-08-14_001_30,2003-08-14_001_26,1,0.752941,0,-0.2,-4.543365,-2.8,2003-08-14_001-v7f,CONTROL,137.012719,205.294011,67.292641,112.717929,155.490419,267.117073,195.632605,147.722582,278.306597,116.860585,190.952703,198.945205,79.818107,145.657993,157.336175,160.997422,153.946528,287.729156,74.731646,184.480154,93.910834,37.296472,176.888768,91.047488,70.501925,207.667596,85.398689,142.633133,210.76502,130.096724,110.76323,187.861303,186.905886,141.810379,129.222339,189.491847,105.81282,163.888765,246.627872,25.673077,63.406621,182.511818,56.211195,151.30958,55.759826,169.650548,30.435286,223.831378,170.685457,143.907535,116.029673,60.549382,116.2018,103.691344,118.568607,103.448682,81.719542,201.563774,46.370297,71.67595,87.173837,102.939029,92.611322,88.096864,79.343627,71.930563,85.553012,140.432512,25.595932,96.70266,108.642555,120.979488,97.228511,114.069549,80.387996,102.539984,104.371214,139.052447,83.010135,84.323597,132.812568,74.243908,149.450522,86.734627,97.241334,136.291747,53.911697,51.856972,71.07269,75.657691,95.652553,88.780216,146.788758,114.405471,82.405068,121.389406,79.95866,125.409066,97.191727,241.285123,0.476186,0.713497,0.233875,0.39175,0.540406,0.928363,0.679919,0.513408,0.967252,0.406148,0.663654,0.691432,0.277407,0.506233,0.54682,0.559545,0.53504,1,0.259729,0.641159,0.326386,0.129624,0.614775,0.316435,0.245029,0.721747,0.296802,0.49572,0.732512,0.45215,0.384957,0.65291,0.64959,0.492861,0.449111,0.658577,0.367751,0.569594,0.857153,0.089227,0.220369,0.634318,0.195361,0.525875,0.193793,0.589619,0.105778,0.777924,0.593216,0.500149,0.40326,0.210439,0.403858,0.360378,0.412084,0.359535,0.284016,0.700533,0.16116,0.249109,0.302972,0.357764,0.32187,0.30618,0.275758,0.249994,0.297339,0.488072,0.088958,0.336089,0.377586,0.420463,0.337917,0.396448,0.279388,0.356377,0.362741,0.483275,0.288501,0.293066,0.461589,0.258034,0.519414,0.301445,0.337961,0.473681,0.18737,0.180228,0.247012,0.262948,0.33244,0.308555,0.510163,0.397615,0.286398,0.421888,0.277896,0.435858,0.337789,0.838584,1,,,,,,,,,,,,,,,,,,,,,,,,,
671,A7a,927,2.343928,-0.2,1.353368,k47_1_info_orig.xls_32,k47_1_info_orig.xls_28,1,0.752941,0,-0.2,-1.833542,-2.34,k47m1-POSTVX-FINALf-2,CONTROL,144.974483,110.167931,216.595526,283.627932,210.225194,93.654011,163.563417,159.064412,209.885579,244.613147,144.534203,185.540214,179.607916,313.901954,230.985807,270.142718,209.899824,128.713158,125.073261,122.488007,129.256434,82.11055,77.787331,153.547869,102.398423,126.419112,133.818187,184.889802,197.683016,139.531827,210.490668,121.473091,84.92606,129.425479,146.554913,237.325148,134.837316,117.953119,93.65478,118.137144,91.781926,122.728952,78.21631,149.898008,28.093592,152.280302,98.183935,167.714288,124.348359,114.716203,207.469697,129.080062,124.464225,124.500007,45.028166,78.829415,114.792135,32.61141,84.180767,98.775452,47.412573,94.117761,79.976184,77.567044,46.402746,161.090233,94.95471,93.359952,106.869186,33.19488,60.318799,61.853525,107.235884,167.973036,111.343622,173.964315,44.677012,153.618815,64.638917,88.871787,64.516405,117.495052,138.126371,93.826173,65.443108,0,68.450201,95.547892,126.373004,146.600836,59.329237,173.181065,94.72317,128.785341,93.751291,72.962556,49.228807,31.761722,174.865795,45.778169,0.461846,0.350963,0.69001,0.903556,0.669716,0.298354,0.521065,0.506733,0.668634,0.779266,0.460444,0.591077,0.572178,1,0.735853,0.860596,0.66868,0.410043,0.398447,0.390211,0.411773,0.26158,0.247808,0.489159,0.326211,0.402734,0.426306,0.589005,0.62976,0.444508,0.670562,0.386978,0.27055,0.412312,0.466881,0.756049,0.429552,0.375764,0.298357,0.37635,0.29239,0.390979,0.249174,0.477531,0.089498,0.485121,0.312785,0.534289,0.396138,0.365452,0.660938,0.411211,0.396507,0.396621,0.143447,0.251128,0.365694,0.10389,0.268175,0.31467,0.151043,0.299832,0.254781,0.247106,0.147826,0.513186,0.302498,0.297418,0.340454,0.105749,0.192158,0.197047,0.341622,0.535113,0.354708,0.5542,0.142328,0.489385,0.205921,0.28312,0.20553,0.374305,0.44003,0.298903,0.208483,0,0.218062,0.304388,0.402588,0.467027,0.189006,0.551704,0.30176,0.410273,0.298664,0.232437,0.156829,0.101184,0.557071,0.145836,1,,,,,,,,,,,,,,,,,,,,,,,,,
672,T15a,425,6.131582,4.1,5.853414,2013-12-17_002_79,2013-12-17_002_79,1,0.752941,0,4.1,-2.731916,-6.13,2013-12-17_002-v8f,CONTROL,277.715632,211.740194,174.864447,172.734962,171.756333,179.681763,178.386348,169.544652,147.160872,150.845436,209.240912,148.192043,122.938518,203.632623,132.852423,196.336573,160.633113,173.789688,147.83407,187.085854,182.67028,151.910781,166.205056,189.548271,141.179614,125.372728,168.457923,118.498189,108.705989,112.032783,157.821335,184.622204,70.621648,95.86502,134.839943,137.78509,135.678994,137.255422,100.259779,115.061744,111.290259,109.107341,100.807005,120.869421,91.75683,107.481898,91.107418,97.926842,134.596816,112.002201,95.692359,71.322055,49.486555,70.963909,70.419071,65.663357,72.420197,69.419975,89.330546,85.838508,135.624457,117.706872,128.8908,101.843293,103.476773,132.363496,89.242913,101.870432,67.819688,112.106096,77.673018,95.440972,95.144575,97.045048,87.441189,93.903967,110.049555,100.789553,107.798267,96.618993,74.268892,97.824051,130.725119,76.894527,96.853848,121.643442,112.419841,126.569019,113.953418,83.393795,86.500894,116.339282,112.982288,93.852434,132.521071,121.102673,120.645596,72.927026,165.005229,169.225134,1,0.762435,0.629653,0.621985,0.618461,0.646999,0.642335,0.610497,0.529898,0.543165,0.753436,0.533611,0.442678,0.733241,0.478376,0.70697,0.578409,0.625783,0.532322,0.67366,0.65776,0.547001,0.598472,0.682526,0.50836,0.451443,0.606584,0.426689,0.391429,0.403408,0.568284,0.664789,0.254295,0.345191,0.485532,0.496137,0.488554,0.49423,0.361016,0.414315,0.400735,0.392874,0.362986,0.435227,0.330399,0.387021,0.32806,0.352616,0.484657,0.403298,0.34457,0.256817,0.178191,0.255527,0.253565,0.236441,0.260771,0.249968,0.321662,0.309088,0.488357,0.42384,0.464111,0.366718,0.3726,0.476615,0.321346,0.366816,0.244206,0.403672,0.279685,0.343664,0.342597,0.34944,0.314859,0.33813,0.396267,0.362924,0.388161,0.347906,0.267428,0.352245,0.470716,0.276882,0.348752,0.438014,0.404802,0.45575,0.410324,0.300285,0.311473,0.418915,0.406827,0.337944,0.477183,0.436067,0.434421,0.262596,0.594152,0.609347,1,,,,,,,,,,,,,,,,,,,,,,,,,
